experiment_id,case_name,agent_group_id,algorithm,awareness,n_records,mean_remaining_path_risk,remaining_path_risk_var,cumulative_risk_exposure,avg_path_length,min_time,avg_time,median_time,p90_time,max_time,case_name,risk_nodes,source_nodes,agents_per_source,random_seed
7,corridor_case_7,5,Centrality,High,19,0.0,0.0,0.0,3.3157894736842106,13.260000000000014,17.34000000000002,17.865000000000016,19.83000000000002,19.83000000000002,corridor_case_7,[],"[""16"", ""9"", ""5""]","[10, 10, 10]",1007
7,corridor_case_7,5,Centrality,Low,19,0.0,0.0,0.0,3.3157894736842106,13.260000000000014,17.34000000000002,17.865000000000016,19.83000000000002,19.83000000000002,corridor_case_7,[],"[""16"", ""9"", ""5""]","[10, 10, 10]",1007
7,corridor_case_7,5,Efficient,High,19,0.0,0.0,0.0,3.3157894736842106,13.260000000000014,17.34000000000002,17.865000000000016,19.83000000000002,19.83000000000002,corridor_case_7,[],"[""16"", ""9"", ""5""]","[10, 10, 10]",1007
7,corridor_case_7,5,Efficient,Low,19,0.0,0.0,0.0,3.3157894736842106,13.260000000000014,17.34000000000002,17.865000000000016,19.83000000000002,19.83000000000002,corridor_case_7,[],"[""16"", ""9"", ""5""]","[10, 10, 10]",1007
7,corridor_case_7,9,Centrality,High,27,0.0,0.0,0.0,3.888888888888889,17.28000000000002,20.340000000000018,20.61000000000002,22.72500000000002,23.940000000000023,corridor_case_7,[],"[""16"", ""9"", ""5""]","[10, 10, 10]",1007
7,corridor_case_7,9,Centrality,Low,27,0.0,0.0,0.0,3.888888888888889,17.28000000000002,20.340000000000018,20.61000000000002,22.72500000000002,23.940000000000023,corridor_case_7,[],"[""16"", ""9"", ""5""]","[10, 10, 10]",1007
7,corridor_case_7,9,Efficient,High,27,0.0,0.0,0.0,3.888888888888889,17.28000000000002,20.340000000000018,20.61000000000002,22.72500000000002,23.940000000000023,corridor_case_7,[],"[""16"", ""9"", ""5""]","[10, 10, 10]",1007
7,corridor_case_7,9,Efficient,Low,27,0.0,0.0,0.0,3.888888888888889,17.28000000000002,20.340000000000018,20.61000000000002,22.72500000000002,23.940000000000023,corridor_case_7,[],"[""16"", ""9"", ""5""]","[10, 10, 10]",1007
7,corridor_case_7,16,Centrality,High,33,0.0,0.0,0.0,4.2727272727272725,19.95000000000002,24.729000000000024,25.260000000000026,27.930000000000028,27.930000000000028,corridor_case_7,[],"[""16"", ""9"", ""5""]","[10, 10, 10]",1007
7,corridor_case_7,16,Centrality,Low,33,0.0,0.0,0.0,4.818181818181818,19.95000000000002,24.729000000000024,25.260000000000026,27.930000000000028,27.930000000000028,corridor_case_7,[],"[""16"", ""9"", ""5""]","[10, 10, 10]",1007
7,corridor_case_7,16,Efficient,High,33,0.0,0.0,0.0,4.2727272727272725,19.95000000000002,24.729000000000024,25.260000000000026,27.930000000000028,27.930000000000028,corridor_case_7,[],"[""16"", ""9"", ""5""]","[10, 10, 10]",1007
